9.5348260000, -66.0428110000,       7.37, []
9.5487360000, -16.2451630000,       7.91, []
9.6389340000, 29.3117530000,       4.34, []
9.6731700000, 46.9568390000,       6.72, []
9.7212540000, -43.2956940000,       7.67, []
9.8941850000, 49.5733180000,       7.76, []
9.9356250000, -8.0059120000,       7.67, []
9.9495630000, -80.6561450000,       7.90, []
9.9664570000, -44.7962910000,       6.00, []
10.0541940000, 47.2558470000,       7.64, []
10.0697530000, 15.8247500000,       7.58, []
10.0835070000, 59.4642250000,       7.04, []
10.1017260000, -7.6566610000,       7.43, []
10.1190910000, -16.5166780000,       6.49, []
10.2080010000, 4.4783150000,       7.99, [8]
10.2467350000, 21.0204490000,       7.05, []
10.3610980000, 44.8147670000,       7.67, []
10.3820330000, 12.9592360000,       7.70, []
10.5398640000, 24.1390970000,       7.95, []
10.6983760000, 30.1025830000,       7.37, []
10.7197940000, 16.6624640000,       6.56, []
10.8229210000, -45.1813310000,       6.98, []
10.8602700000, 56.5340200000,       7.86, []
10.9586950000, -12.0118130000,       6.01, []
11.0124330000, 70.8234260000,       6.75, []
11.0504090000, -38.4216920000,       5.90, []
11.1474480000, -78.0821880000,       6.61, []
11.1904680000, -31.3894470000,       7.66, []
11.2481330000, -12.1443430000,       7.24, []
11.4181590000, 7.8450210000,       7.83, [8]
11.4774090000, 0.5794090000,       7.68, [8]
11.4887290000, -30.7092470000,       7.83, []
11.5489750000, -22.5220980000,       5.49, []
11.5572900000, -11.4523780000,       7.68, []
11.6014390000, 30.9426420000,       7.15, []
11.6057730000, -57.9276400000,       7.23, []
11.6126480000, 30.9515680000,       7.34, []
11.6868310000, 21.6243280000,       6.95, []
11.7155860000, 46.3636150000,       7.48, []
11.7560770000, 11.9738490000,       5.51, []
11.8731210000, 11.6423150000,       7.56, []
12.0024190000, 36.4869940000,       7.85, []
12.0380750000, 72.6744830000,       5.86, []
12.0486800000, 65.1196130000,       6.91, []
12.1830810000, -17.5471330000,       7.87, []
12.1944330000, 78.4672510000,       7.11, []
12.2363650000, -46.6976480000,       6.28, []
12.2524710000, -36.2635370000,       7.59, []
12.2594110000, 41.1320190000,       7.62, []
12.2757820000, 44.1293330000,       7.64, []
12.2758920000, -21.1511470000,       7.04, []
12.2903670000, 28.7192740000,       7.18, []
12.3081340000, -24.1366620000,       5.90, []
12.3172990000, 41.0817620000,       7.06, []
12.3798060000, 46.5109620000,       7.18, []
12.3944240000, -10.9613490000,       7.62, []
12.4699600000, 30.4502890000,       7.60, []
12.4938780000, 34.9741780000,       7.26, []
12.5613590000, 28.3689840000,       7.23, []
12.6345760000, 21.1635080000,       7.67, []
12.6530530000, 24.2166670000,       7.74, []
12.6607360000, 25.5849330000,       7.21, []
12.7657460000, 6.8998470000,       7.96, [8]
12.7685110000, 2.7435610000,       7.63, []
12.8263480000, 3.3850170000,       6.39, [8]
12.9460690000, 48.0565640000,       7.49, []
12.9631070000, 16.7166870000,       7.88, []
12.9770380000, 50.7746390000,       7.40, []
13.0968380000, 25.7806420000,       7.68, []
13.1182000000, -69.5029130000,       7.56, []
13.1687530000, -51.5500230000,       7.88, []
13.2529660000, -61.0769860000,       7.88, []
13.2823630000, -74.6515610000,       7.61, []
13.3306140000, 33.9241720000,       7.82, []
13.3676120000, 19.0947220000,       7.86, []
13.3675960000, 37.4182110000,       6.07, []
13.3786740000, 18.3938420000,       7.87, []
13.4222160000, -4.5255910000,       6.53, []
13.4568920000, 28.5582140000,       7.33, []
13.4867100000, -54.5922660000,       7.60, []
13.4925970000, 5.8091570000,       7.93, [8]
13.4963110000, -48.7913580000,       6.82, []
13.5016390000, 25.4882710000,       7.26, []
13.5733040000, -8.7406630000,       6.15, []
13.7421090000, 23.6283740000,       5.46, []
13.7434020000, -45.2199410000,       7.43, []
13.7490910000, -74.3023550000,       6.68, []
13.7512990000, -69.5270840000,       5.45, []
13.7905580000, 46.8829230000,       7.76, []
13.7985950000, -44.3688890000,       7.96, []
14.0078850000, 32.3423160000,       7.53, []
14.0346080000, -8.0235690000,       7.44, []
14.0380020000, 13.9519600000,       6.46, []
14.1662710000, 59.1810550000,       4.62, []
14.1700850000, 28.7982420000,       7.81, []
14.3390090000, -76.5539440000,       7.39, []
14.3744020000, 21.4861780000,       7.02, []
14.4669800000, -66.5608670000,       7.17, []
14.5411620000, 39.4753700000,       6.55, []
14.5518850000, -25.8766030000,       7.89, []
14.5592450000, 33.9508850000,       5.99, []
14.6827810000, -11.3799750000,       5.62, []
14.6906090000, -5.8828140000,       6.57, []
14.7608700000, -19.3262310000,       7.64, []
14.8307680000, -58.4048840000,       7.78, []
14.8560510000, -34.6362790000,       7.67, []
14.9256850000, -4.3215270000,       7.69, []
15.0116120000, 60.5099590000,       7.09, []
15.0655400000, 18.1990170000,       7.34, []
15.0882220000, 17.2263220000,       7.25, []
15.0915620000, -56.9300720000,       7.91, []
15.1236080000, 18.6915760000,       7.16, []
15.1393710000, -25.7491500000,       7.34, []
15.2238980000, 36.6562010000,       7.68, []
15.3292670000, 45.4520520000,       6.86, []
15.3879450000, -71.5495500000,       7.76, []
15.3924000000, -38.2147740000,       6.61, []
15.4110210000, -16.2655730000,       6.47, []
15.4150600000, 7.3052930000,       7.75, [8]
15.4287050000, 9.7460230000,       7.83, []
15.4315860000, 25.2922190000,       6.71, []
15.5075860000, -57.0023880000,       6.12, []
15.5285280000, 7.9405210000,       7.55, [8]
15.6035230000, -44.0994560000,       7.79, []
15.7049590000, -46.3973110000,       5.39, []
15.7358690000, 7.8901350000,       4.27, [8]
15.8020420000, -83.2545110000,       7.96, []
15.8237320000, -29.5258470000,       6.28, []
15.8462840000, 18.8531440000,       7.69, []
15.8759740000, 50.3124000000,       7.80, []
16.0011660000, 36.8332620000,       7.92, []
16.0258520000, 31.5022710000,       7.74, []
16.0810450000, 61.5801830000,       5.83, []
16.1817020000, 2.3137130000,       7.21, [8]
16.2082270000, 18.8948730000,       7.70, []
16.2661860000, -13.7595990000,       7.30, []
16.2830980000, -71.7339490000,       7.37, []
16.2859220000, -83.5903280000,       7.37, []
16.4036770000, -9.9793230000,       6.09, []
16.4246070000, 4.1985430000,       7.30, [8]
16.5264530000, -10.9854480000,       6.84, []
16.5321020000, -23.9924570000,       6.12, []
16.6404090000, 62.6708410000,       7.75, []
16.6401110000, 12.9560370000,       6.14, []
16.6588690000, 64.3929940000,       7.52, []
16.6609410000, 23.2326340000,       7.95, []
16.6848240000, -15.5103030000,       7.17, []
16.7042750000, -22.8558960000,       7.77, []
16.7507250000, 56.9349730000,       6.41, []
16.8277650000, -61.7752900000,       5.36, []
16.9081860000, -27.7216900000,       7.97, []
16.9292870000, -19.3124470000,       7.93, []
16.9564590000, 46.8421240000,       7.41, []
16.9985980000, 1.9930500000,       6.44, []
17.1474680000, -10.1822640000,       3.46, []
17.2601050000, -42.4018170000,       7.86, []
17.3007730000, 80.0115820000,       6.24, []
17.4294370000, 61.5472750000,       7.72, []
17.5027640000, 52.0332760000,       7.92, []
17.5137050000, -26.1937430000,       7.34, []
17.5307220000, -57.6944190000,       6.41, []
17.5497760000, -8.9061350000,       6.40, []
17.5780880000, 42.0814740000,       5.67, []
17.5970260000, -16.3067670000,       7.63, []
17.7114210000, 67.7800980000,       6.55, []
17.7772290000, 32.5178330000,       7.86, []
17.8108020000, 41.2214000000,       7.83, []
17.8176570000, 14.6917340000,       7.96, []
17.8707210000, 10.2919060000,       6.49, []
17.9151500000, 30.0896430000,       4.51, []
17.9245100000, -7.9293080000,       7.91, []
18.0440900000, -73.9070670000,       7.17, []
18.1801700000, 36.2687250000,       7.88, []
18.1946650000, -35.2055610000,       6.97, []
18.1987640000, -6.7833720000,       6.59, []
18.2400010000, 47.1952770000,       7.07, []
18.2478070000, 30.0642240000,       6.24, []
18.3183390000, -70.8811130000,       7.99, []
18.3464630000, -2.5508350000,       7.25, []
18.3865290000, 29.7362280000,       6.74, []
18.3929660000, 41.1507840000,       7.51, []
18.4650180000, 5.1418400000,       7.69, []
18.4811930000, -7.6225310000,       7.55, []
18.5061420000, 34.4926860000,       7.05, []
18.5865510000, -50.4163410000,       7.34, []
18.6038720000, 19.1268400000,       7.97, []
18.6626500000, -9.9700380000,       7.80, []
18.6838740000, 39.4496480000,       7.72, []
18.8435440000, -62.1088650000,       7.85, []
18.8651970000, 51.7411160000,       7.56, []
18.9719500000, 20.5022140000,       7.24, []
19.0549980000, 87.1454950000,       6.20, []
19.0788410000, 33.1147190000,       6.04, []
19.1512020000, -2.5003670000,       5.42, []
19.1753900000, -41.1804380000,       7.41, []
19.2378620000, 38.4607460000,       7.92, []
19.3504660000, 31.7446180000,       6.36, []
19.3982010000, 5.8842890000,       7.66, []
19.4388330000, 56.6315960000,       6.68, []
19.4621570000, -67.1104840000,       7.28, []
19.5474760000, 81.5605340000,       7.62, []
19.5628670000, -33.1374570000,       7.67, []
19.5791840000, -23.4998470000,       7.93, []
19.6343710000, -28.7329550000,       7.89, []
19.6432210000, -19.3652900000,       7.98, []
19.7214570000, 39.9632650000,       7.46, []
19.8505660000, 18.1377710000,       7.65, []
19.8512420000, 3.2896910000,       7.48, []
19.9512510000, -0.5090340000,       5.87, [8]
19.9906590000, -15.8143440000,       6.70, []
20.0750530000, 43.5101740000,       7.06, []
20.0808330000, 77.5706830000,       6.31, []
20.1158660000, -11.2389990000,       6.16, []
20.1433950000, -49.5638750000,       7.90, []
20.1440510000, -3.2469910000,       6.26, []
20.1693750000, -13.8899740000,       6.84, []
20.1712560000, 15.6960390000,       7.25, []
20.1912610000, -25.1038330000,       7.60, []
20.3229840000, -6.1595240000,       6.78, []
20.4929010000, 12.6041650000,       6.97, []
20.5397260000, -59.1264500000,       7.52, []
20.5478980000, 31.7060340000,       7.30, []
20.5850800000, 45.5287780000,       4.87, []
20.5927580000, 16.8256560000,       7.01, []
20.6168120000, -34.6646250000,       7.55, []
20.6419360000, -3.8003040000,       7.62, []
20.6451270000, -0.4496730000,       6.50, []
20.6566200000, 26.5626750000,       7.68, []
20.6794030000, -36.5965280000,       6.71, []
20.7002940000, -69.0801240000,       7.56, []
20.7233450000, 11.3665030000,       6.77, []
20.7608900000, -16.5603120000,       7.75, []
20.9061510000, 34.2458880000,       6.28, []
20.9196270000, -40.9560510000,       7.21, []
21.0058550000, -8.1832560000,       3.60, []
21.0512660000, -31.8119620000,       6.85, []
21.1027010000, -28.4977370000,       7.81, []
21.1285800000, 39.0250410000,       7.85, []
21.1663820000, -15.6604640000,       6.17, []
21.1680010000, -34.1399590000,       6.69, []
21.1699440000, -41.4925420000,       5.42, []
21.1789180000, 36.0639030000,       7.86, []
21.2028380000, -2.8485890000,       6.17, []
21.2810670000, -39.3783210000,       7.55, []
21.2846790000, 35.7331490000,       7.66, []
21.3259210000, -14.9941390000,       7.77, []
21.4202220000, 47.1185310000,       7.61, []
21.4231810000, 44.7865410000,       7.25, []
21.4799020000, -8.5043930000,       6.57, []
21.4834250000, 68.1300150000,       4.72, []
21.5259880000, -2.2009500000,       7.59, []
21.5983220000, 20.0708060000,       6.44, []
21.6346070000, 53.1300470000,       7.74, []
21.6736600000, 19.2404240000,       5.50, []
21.6823970000, 27.2465670000,       6.75, []
21.7378690000, -51.5203680000,       7.53, []
21.8192900000, 3.8053850000,       7.64, []
21.8471320000, -22.3382420000,       6.43, []
21.9123700000, -71.7041070000,       7.26, []
21.9158440000, 5.3528090000,       7.01, [8]
21.9279930000, 31.9665470000,       6.78, []
21.9655690000, -79.0405700000,       7.97, []
22.0025200000, 15.9882630000,       7.98, []
22.0084840000, -27.1093370000,       7.41, []
22.0954780000, 7.9613530000,       6.22, []
22.1736850000, -68.1751180000,       7.49, []
22.1767950000, 45.6337190000,       7.72, []
22.2532060000, 51.6861330000,       7.02, []
22.3480560000, 25.2753500000,       6.66, []
22.3693100000, -51.5018760000,       7.69, []
22.3843260000, -9.4890870000,       6.88, []
22.5577970000, -28.8654360000,       7.96, []
22.6869180000, -8.0692760000,       7.88, []
22.7565920000, -51.2154340000,       7.76, []
22.7945920000, -7.0328220000,       7.80, []
22.8140760000, -65.1184330000,       7.24, []
22.8129370000, -49.0727030000,       3.93, []
22.8745330000, -29.9849830000,       6.62, []
22.9130810000, -19.0321560000,       7.38, []
22.9278460000, 10.8894150000,       7.03, []
22.9302030000, -30.2830790000,       5.79, []
22.9717790000, 9.9882380000,       7.78, []
22.9730430000, -27.7031360000,       7.30, []
22.9785740000, 16.0469580000,       7.82, []
23.0130290000, 16.9472290000,       6.78, []
23.0647860000, 38.2719340000,       7.33, []
23.1853330000, 3.0323560000,       7.95, []
23.1987940000, 35.8426810000,       6.60, []
23.2335520000, -36.8652330000,       5.49, []
23.3883460000, 62.5266040000,       7.07, []
23.4132050000, -78.5048210000,       6.11, []
23.4262810000, -50.4017580000,       7.85, []
23.4284840000, -7.0253430000,       5.75, []
23.4464880000, 17.6852710000,       7.71, []
23.4828210000, 59.2320420000,       4.68, []
23.5551280000, 68.6824560000,       7.86, []
23.5860190000, -45.6911670000,       6.92, []
23.6552480000, 35.1117280000,       7.22, []
23.6941850000, -2.0337170000,       7.47, []
23.7043280000, 20.1727300000,       6.65, []
23.7047360000, -65.2989960000,       7.94, []
23.7116000000, -31.8923170000,       6.11, []
23.7190470000, 8.2748500000,       6.96, []
23.7420640000, 33.1178640000,       6.74, []
23.7577900000, 29.1007440000,       7.84, []
23.8511720000, 63.0819700000,       6.73, []
23.8608600000, 26.6842600000,       7.89, []
23.9095080000, 28.2696110000,       6.89, []
23.9300250000, -53.1998380000,       7.82, []
23.9601840000, 33.8353270000,       6.53, []
23.9690630000, 41.0764190000,       6.39, []
24.0491050000, 70.2708310000,       7.80, []
24.3173350000, -0.3503050000,       7.08, []
24.3484330000, -82.2818770000,       7.15, []
24.3544360000, 55.0708100000,       7.47, []
24.3586530000, -15.9976830000,       7.99, []
24.4113490000, 22.5571590000,       7.80, []
24.5155140000, -46.0838180000,       6.97, []
24.5259470000, 65.5351120000,       7.58, []
24.6038980000, -83.2477660000,       7.32, []
24.6145180000, -36.5282510000,       5.94, []
24.6495010000, -65.6064830000,       7.11, []
24.6595160000, -32.1693280000,       7.46, []
24.8143400000, 14.2855590000,       6.74, []
24.8374980000, 44.3861570000,       5.01, []
24.8397440000, -33.5647770000,       6.55, []
24.9200740000, 16.4058580000,       5.98, []
24.9415880000, -17.5504470000,       7.38, []
24.9922730000, 41.6667340000,       6.84, []
25.0179980000, 40.6837620000,       6.67, []
25.0704900000, -34.4764830000,       7.90, []
25.0715060000, 39.5877350000,       7.18, []
25.2527250000, 49.1039540000,       7.40, []
25.2685830000, 13.7734490000,       7.59, []
25.2800740000, 23.0252940000,       7.45, []
25.3394490000, -79.1482060000,       6.33, []
25.3425290000, -0.5065890000,       7.83, []
25.3915100000, 62.6768160000,       7.81, []
25.4961980000, 32.0565010000,       7.91, []
25.5227620000, -32.0908190000,       7.97, []
25.5358380000, -32.3269170000,       5.25, []
25.6075850000, -66.8427110000,       7.97, []
25.6121510000, 15.7785360000,       7.58, []
25.6705570000, 38.5154280000,       7.22, []
25.7330940000, -83.3671650000,       7.22, []
25.8187660000, 45.3226490000,       6.33, []
25.8394930000, 59.6327600000,       6.57, []
25.8679280000, -56.2345330000,       7.97, []
25.9454690000, 0.9024610000,       7.92, []
25.9505670000, 74.6045040000,       6.59, []
25.9589300000, 32.1920150000,       6.32, []
26.0233360000, 43.2401820000,       7.89, []
26.1628570000, -51.0205320000,       7.69, []
26.2520390000, 69.5025130000,       7.02, []
26.2708080000, 2.5031510000,       7.19, []
26.6300400000, -10.5979550000,       7.52, []
26.6495280000, 41.5519470000,       7.96, []
26.6568650000, -74.7387420000,       7.35, []
26.6966230000, 59.1561180000,       7.35, []
26.7898030000, 63.6538180000,       7.74, []
26.8403290000, 0.8122210000,       7.80, []
26.8994410000, 0.1552330000,       7.79, []
27.0866800000, 17.0227620000,       7.35, []
27.1084130000, 3.6854500000,       5.91, []
27.1621860000, 37.9528710000,       5.94, []
27.1692390000, 7.6839280000,       7.04, []
27.2075980000, -51.6322380000,       7.58, []
27.3207850000, -44.2412990000,       7.92, []
27.4832680000, 7.2235410000,       7.43, []
27.5263780000, -54.4649620000,       7.88, []
27.5597510000, -58.9396210000,       7.36, []
27.6067050000, -62.9578880000,       7.39, []
27.7212060000, 35.8450150000,       7.13, []
27.7351670000, 6.0067560000,       7.72, []
27.7787440000, 8.5484300000,       7.80, []
27.7807890000, 43.5252070000,       7.68, []
27.8568230000, 35.4557850000,       7.61, []
27.9465640000, 18.2899990000,       6.59, []
28.0431340000, 24.1173440000,       6.74, []
28.1598510000, 2.4982700000,       7.53, []
28.1982210000, 4.6630160000,       7.98, []
28.2521890000, -52.6917310000,       7.91, []
28.3107530000, 26.0448650000,       7.87, []
28.3465530000, -38.5946330000,       6.09, []
28.3712300000, 49.4448360000,       7.07, []
28.3889530000, 3.1875310000,       4.61, []
28.5499320000, 9.9506280000,       7.78, []
28.6023720000, 11.4027000000,       7.11, []
28.6554810000, -6.2717670000,       7.94, []
28.6766920000, 39.9492610000,       7.39, []
28.7324820000, 27.8417780000,       7.63, []
28.7338820000, -67.6473040000,       4.68, []
28.8112930000, 15.3407590000,       7.81, []
28.9142650000, 12.5732650000,       7.58, []
28.9454640000, 51.6881440000,       7.26, []
28.9576170000, -29.1138980000,       7.36, []
28.9693110000, -68.3918940000,       7.10, []
28.9894490000, -51.6088740000,       3.69, []
29.0390200000, 37.2518320000,       5.69, []
29.0935100000, 8.5094270000,       7.95, []
29.1443110000, -32.1383290000,       6.52, []
29.2843300000, -31.0844210000,       7.28, []
29.3721020000, -52.2003660000,       7.88, []
29.5232520000, 76.3699970000,       7.75, []
29.6111720000, -33.0667870000,       6.37, []
29.6396070000, 49.2043540000,       5.70, []
29.6601910000, 15.9301150000,       7.79, []
29.6916570000, -11.3009570000,       6.46, []
29.8060150000, -15.1222570000,       7.32, []
29.8584380000, -40.7272080000,       6.93, []
29.8923540000, 55.7147100000,       7.82, []
29.9117320000, -42.0305320000,       5.57, []
29.9300470000, 41.3498730000,       7.48, []
29.9933610000, 6.0354880000,       6.75, []
30.0347960000, -4.2835670000,       7.86, []
30.0381670000, 3.0970190000,       5.89, []
30.0704240000, -55.0127950000,       6.51, []
30.0810590000, -32.0873480000,       7.86, []
30.0894650000, 44.1027070000,       7.66, []
30.0947190000, 10.6299190000,       7.60, []
30.1027950000, 25.0520820000,       7.89, []
30.2060840000, -8.4717160000,       6.92, []
30.2379250000, -78.8703070000,       6.84, []
30.2547510000, 73.4263530000,       7.86, []
30.2676540000, -2.4953090000,       7.84, []
30.2827570000, 5.3367530000,       7.97, []
30.2929710000, 24.4443700000,       7.47, []
30.3113440000, -30.0018310000,       5.34, []
30.4591020000, 84.7407810000,       7.87, []
30.4590030000, -63.6226590000,       6.88, []
30.5330170000, 28.4002130000,       6.57, []
30.6041170000, 12.6850930000,       6.87, []
30.6472930000, -26.7414320000,       7.78, []
30.6477980000, 9.0816670000,       7.38, []
